"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIslandGroup","IslandGroup","verbatimIsland","Island"
"Fish","170861","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170864","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170867","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170860","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170868","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170863","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170866","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170865","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170862","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170855","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180205","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170870","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173167","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180207","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173175","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173173","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173166","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173164","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173158","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173177","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173163","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173160","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173169","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173162","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173179","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180219","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173159","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178817","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173176","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173174","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173178","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173168","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173170","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173161","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173171","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178514","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178513","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178517","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178518","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178515","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173172","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173109","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178807","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178852","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178844","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178809","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178812","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172818","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178810","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178794","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173115","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173120","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173117","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173119","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173114","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173111","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178808","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173089","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178799","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173098","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173096","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173091","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173095","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173094","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178793","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173092","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178803","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173090","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173097","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173083","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178795","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178796","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173126","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173082","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178857","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173112","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178859","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178854","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178856","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181289","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178858","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181291","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178855","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178801","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178853","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178908","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178861","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178848","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178851","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178847","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178843","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173123","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172822","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173128","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173125","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173121","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173127","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173129","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178845","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173124","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173113","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178805","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178802","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178804","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178800","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178798","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178797","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173122","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173103","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178448","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173084","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173086","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173087","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173102","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178444","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173104","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181302","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173099","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173100","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173101","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178689","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178690","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178421","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173105","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181299","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178765","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173012","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","180228","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178757","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178753","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181293","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178447","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181295","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181296","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181298","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181301","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181297","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181292","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181300","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178419","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181294","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173108","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178424","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178431","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178433","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173107","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173106","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173116","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178436","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173118","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178435","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173071","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173076","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173068","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173069","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172823","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172820","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173110","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178434","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178850","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178422","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178423","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178417","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178414","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178416","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178432","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178418","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178420","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178438","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178437","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178440","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178442","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178441","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178439","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178415","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178776","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178786","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178789","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178788","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178780","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178787","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178849","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178775","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178781","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178427","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178429","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178430","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178428","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178426","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178425","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178792","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178783","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178528","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178524","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178523","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173138","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173137","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173139","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178779","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178778","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178772","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178782","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178784","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178785","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178774","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178777","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178464","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178771","Indonesia","Indonesia","Irian Jaya",,,,,,,
